re78,treat,age,education,married,black,hispanic,nodegree,re74,re75
14.7773,0,37,8,1,0,0,1,0.9719,3.4274
9.6052,0,22,11,0,1,0,1,1.0699,5.1919
13.1518,0,21,11,0,0,0,1,1.1678,5.371
11.8913,0,23,9,1,0,0,1,1.1678,1.9952
13.2995,0,35,8,1,0,0,1,1.1678,8.7966
20.6882,0,31,8,1,0,0,1,1.1678,9.3355
7.9797,0,26,6,1,1,0,1,1.4617,9.8074
9.0792,0,22,9,1,1,0,1,1.7086,0.4197
9.7885,0,33,6,1,1,0,1,1.7399,5.9582
19.2104,0,27,9,1,0,0,1,1.7497,2.3274
15.5161,0,34,11,0,1,0,1,1.7556,2.1484
10.0485,0,23,11,1,1,0,1,1.7556,5.8185
6.6498,0,25,9,0,1,0,1,1.7556,7.1613
11.8218,0,28,9,1,1,0,1,1.7556,7.1613
10.1668,0,46,10,1,0,0,1,1.7556,7.1613
10.1668,0,46,10,1,0,0,1,1.7556,7.1613
0,0,53,2,1,0,0,1,1.7556,8.5935
3.0737,0,48,8,1,0,0,1,1.7556,8.8442
3.0737,0,48,8,1,0,0,1,1.7556,8.8442
0,0,35,11,1,1,0,1,1.7556,8.9516
8.8664,0,29,10,1,1,0,1,1.7556,9.7805
10.3441,0,43,9,1,0,0,1,1.7556,0.7419
11.8218,0,42,8,1,1,0,1,1.7556,0.7419
14.2601,0,47,11,1,1,0,1,1.7556,0.7419
11.8218,0,34,10,1,0,0,1,1.7556,2.1742
25.2484,0,39,10,0,1,0,1,1.7556,2.5323
12.9301,0,43,8,1,1,0,1,1.7556,2.5323
12.9301,0,43,8,1,1,0,1,1.7556,2.5323
10.6396,0,28,10,1,1,0,1,1.7556,5.2177
0,0,47,11,1,1,0,1,1.7556,6.0538
10.3441,0,45,0,1,0,1,1,1.7556,6.1129
10.3441,0,53,4,1,1,0,1,1.8927,8.9516
11.8218,0,54,4,0,1,0,1,1.9339,0.9657
8.7186,0,41,9,1,0,0,1,1.9515,2.8903
14.1478,0,44,7,1,1,0,1,1.9672,4.5661
0,0,51,8,1,0,0,1,1.9868,1.5468
17.7327,0,26,10,0,0,0,1,2.0005,4.3226
7.3886,0,53,4,1,0,0,1,2.0397,2.6604
12.8474,0,30,9,1,0,0,1,2.1788,1.4939
11.8218,0,54,3,1,1,0,1,2.2258,9.6069
7.2409,0,53,8,1,0,0,1,2.2356,0
9.9008,0,34,10,1,1,0,1,2.3434,1.6371
13.3232,0,48,5,1,1,0,1,2.3434,3.6065
0,0,45,11,1,0,0,1,2.3826,1.4839
0,0,45,11,1,0,0,1,2.3826,1.4839
13.5951,0,49,6,1,0,1,1,2.5393,6.471
13.5951,0,49,6,1,0,1,1,2.5393,6.471
13.2995,0,22,11,1,1,0,1,2.5393,1.4839
14.7773,0,25,10,1,1,0,1,2.696,8.9516
0,0,37,11,1,0,0,1,2.7352,0
8.8664,0,33,9,1,0,0,1,2.7352,6.2661
8.8664,0,33,9,1,0,0,1,2.7352,6.2661
14.0384,0,20,11,1,0,0,1,2.7352,7.1613
12.4129,0,44,8,1,0,0,1,2.7352,0.3123
13.2995,0,53,6,1,1,0,1,2.7352,0.7419
5.9109,0,31,6,0,1,0,1,2.7352,0.7419
17.7327,0,28,9,1,0,0,1,2.7352,2.5323
8.2043,0,25,11,1,0,0,1,2.7352,1.4839
0,0,50,6,1,1,0,1,3.033,4.0927
13.4473,0,35,7,1,0,0,1,3.1271,2.7113
13.4473,0,35,7,1,0,0,1,3.1271,2.7113
16.255,0,31,11,1,1,0,1,3.1271,4.8597
8.8664,0,21,9,0,1,0,1,3.1271,6.3277
12.8119,0,36,11,1,1,0,1,3.1408,2.5323
17.7327,0,40,10,1,1,0,1,3.2446,9.6935
14.3339,0,30,8,1,0,0,1,3.3034,7.9032
12.4351,0,44,9,1,1,0,1,3.3661,4.6448
17.7327,0,41,9,1,0,0,1,3.5189,3.9645
15.3684,0,40,10,0,0,0,1,3.6169,0.7419
14.7773,0,20,11,0,0,0,1,3.7149,6.1945
27.7813,0,19,11,1,0,0,1,3.7149,6.4165
0,0,39,7,1,0,0,1,3.7149,6.6242
0,0,46,8,1,1,0,1,3.7149,7.0897
8.8664,0,22,11,1,0,0,1,3.7149,8.5935
0,0,37,11,1,0,0,1,3.7149,9.2595
10.6042,0,48,6,0,1,0,1,3.7149,1.6371
23.6436,0,52,10,1,0,0,1,3.7149,2.1742
16.255,0,50,7,1,1,0,1,3.7149,2.5323
16.255,0,50,7,1,1,0,1,3.7149,2.5323
11.0829,0,26,11,1,1,0,1,3.7149,3.2484
20.6882,0,31,11,1,0,0,1,3.7149,3.7855
7.2497,0,21,10,1,0,0,1,3.7149,4.0809
8.7481,0,52,8,1,0,0,1,3.7149,4.3226
2.3644,0,30,10,0,1,0,1,3.7149,4.3226
36.9432,0,20,11,0,0,0,1,3.7149,4.3226
14.7773,0,52,5,1,0,0,1,3.7149,4.3226
23.6436,0,45,3,1,0,1,1,3.7149,6.1129
15.522,0,46,10,1,1,0,1,3.7149,6.1129
19.6139,0,32,7,1,0,0,1,3.7149,7.0081
16.255,0,50,7,1,1,0,1,3.7149,7.9032
10.0485,0,28,6,1,0,0,1,3.7345,6.395
16.9052,0,33,10,0,1,0,1,3.7541,3.9645
11.0829,0,53,5,1,1,0,1,4.0088,2.6604
16.3732,0,44,9,1,0,0,1,4.0519,3.9054
20.3926,0,28,11,1,0,0,1,4.1067,0.7419
14.8438,0,53,8,1,0,0,1,4.1067,4.3226
13.2995,0,53,7,1,0,0,1,4.1067,4.3226
14.4226,0,52,4,1,0,0,1,4.1067,5.0745
26.5991,0,23,11,1,0,1,1,4.2635,8.4145
16.255,0,25,9,1,0,0,1,4.2635,2.8903
8.8664,0,54,8,1,0,1,1,4.3026,0
8.8664,0,54,8,1,0,1,1,4.3026,0
21.427,0,40,10,1,0,0,1,4.3026,4.1694
21.427,0,40,10,1,0,0,1,4.3026,4.1694
0,0,21,11,1,0,0,1,4.4006,1.4581
0,0,51,8,1,0,0,1,4.4653,1.7524
11.8218,0,24,10,1,1,0,1,4.4829,0.7419
14.1862,0,46,8,1,0,0,1,4.4986,0.7419
10.3441,0,55,3,1,1,0,1,4.5476,3.4632
11.8218,0,41,10,0,1,0,1,4.6788,5.2535
7.1079,0,25,11,1,1,0,1,4.6945,6.6242
16.255,0,39,8,1,0,0,1,4.6945,2.5323
18.5396,0,19,8,1,0,0,1,4.6945,2.5323
17.7327,0,23,11,1,1,0,1,4.6945,3.4274
8.423,0,49,10,1,0,0,1,4.6945,4.3226
28.0768,0,38,11,1,0,0,1,4.6945,4.3226
11.8218,0,42,11,0,1,0,1,4.6945,5.2177
14.7773,0,24,11,1,0,0,1,4.6945,5.5758
19.2104,0,36,7,1,1,0,1,4.6945,5.7548
28.0768,0,39,6,1,1,0,1,4.6945,6.471
0,0,20,11,1,0,0,1,4.6945,7.0081
16.255,0,31,10,1,0,0,1,4.8904,2.5323
25.8602,0,29,9,1,0,0,1,4.8904,9.6935
14.1862,0,53,9,1,1,0,1,4.9453,3.6978
17.6869,0,45,4,1,0,0,1,5.0041,3.5868
19.2104,0,28,9,0,0,0,1,5.0864,3.2484
12.9212,0,53,8,1,1,0,1,5.0864,5.6492
14.0384,0,43,3,1,0,0,1,5.0864,5.9339
17.7327,0,50,7,1,0,0,1,5.1608,5.9339
17.7327,0,50,7,1,0,0,1,5.1608,5.9339
19.605,0,31,8,1,1,0,1,5.1765,0.8511
19.2104,0,34,11,1,0,0,1,5.1843,0
10.0485,0,46,8,0,0,0,1,5.2823,3.1589
20.6143,0,20,9,1,0,0,1,5.2823,5.9339
8.8664,0,30,9,1,0,0,1,5.4782,7.8774
16.255,0,34,6,1,0,1,1,5.4782,6.1129
15.5161,0,27,9,1,0,0,1,5.4782,6.471
0,0,19,11,0,1,0,1,5.5879,0.7419
0,0,49,8,0,0,1,1,5.6741,1.0742
7.0931,0,31,11,0,1,0,1,5.6741,4.3165
13.8906,0,25,11,0,1,0,1,5.6741,6.9823
8.8664,0,23,11,1,1,0,1,5.6741,8.4145
20.6882,0,18,10,1,0,1,1,5.6741,0.7419
25.1214,0,34,10,0,1,0,1,5.6741,2.5323
8.8664,0,46,4,1,0,0,1,5.6741,4.3226
9.6052,0,46,7,1,0,0,1,5.6741,4.6806
14.7773,0,53,6,1,0,0,1,5.6741,5.2177
18.841,0,54,7,1,0,0,1,5.6741,6.1129
19.2104,0,37,9,1,1,0,1,5.6741,6.1129
36.9432,0,24,9,1,0,0,1,5.6741,6.1129
9.9747,0,53,6,1,1,0,1,5.6741,6.1129
20.1414,0,21,10,1,0,0,1,5.6741,6.1129
23.6436,0,35,10,1,1,0,1,5.6741,6.471
18.0962,0,54,2,1,1,0,1,5.6741,6.9902
19.7099,0,43,10,1,0,0,1,5.6741,7.9032
17.7327,0,46,8,1,0,0,1,5.6741,7.9032
0,0,35,11,1,1,0,1,5.6741,7.9032
17.4372,0,50,8,1,0,0,1,5.6741,8.1091
22.1659,0,47,10,1,0,0,1,5.6741,9.6935
22.1659,0,47,10,1,0,0,1,5.6741,9.6935
1.7733,0,21,9,1,0,0,1,5.6741,9.6935
24.9736,0,18,10,1,0,0,1,5.6741,1.4839
36.9432,0,37,8,1,0,0,1,5.6741,6.3177
11.0829,0,41,7,1,1,0,1,5.6741,2.2258
17.7327,0,31,11,1,0,0,1,5.8701,5.6027
16.6067,0,35,10,1,0,0,1,5.921,6.1487
0,0,51,8,1,1,0,1,5.9876,5.8006
13.1518,0,30,7,1,1,0,1,5.9955,5.3878
23.0525,0,30,11,1,0,0,1,6.066,7.9892
23.0525,0,30,11,1,0,0,1,6.066,7.9892
0,0,53,4,1,1,0,1,6.1424,0.9847
22.9048,0,24,10,1,0,0,1,6.1444,0.7677
5.172,0,48,8,1,1,0,1,6.2619,1.6371
5.172,0,48,8,1,1,0,1,6.2619,1.6371
14.2601,0,47,6,1,1,0,1,6.2619,4.4121
28.0768,0,45,4,1,0,1,1,6.2619,8.1081
17.7327,0,47,8,1,1,0,1,6.3011,7.1298
17.7327,0,47,8,1,1,0,1,6.3011,7.1298
14.7773,0,31,11,1,1,0,1,6.4539,9.6935
16.255,0,46,8,1,0,0,1,6.4578,6.1129
0,0,22,11,0,0,0,1,6.6538,3.7597
10.3441,0,21,11,1,0,0,1,6.6538,3.4274
12.5607,0,33,10,1,0,0,1,6.6538,6.1129
17.9573,0,28,9,1,0,0,1,6.6538,7.1585
17.8805,0,20,10,1,0,0,1,6.8497,1.9952
17.7327,0,47,11,1,0,0,1,6.9281,5.4093
5.9109,0,23,11,1,0,0,1,7.0456,1.9862
16.8461,0,35,10,0,1,0,1,7.0456,4.3226
11.8218,0,25,7,0,1,0,1,7.0456,6.138
8.8664,0,23,11,1,1,0,1,7.1162,0.7419
16.2107,0,31,8,1,0,0,1,7.2415,5.7548
16.255,0,55,8,1,1,0,1,7.2415,7.9032
14.7536,0,33,11,1,1,0,1,7.3709,5.8444
11.3268,0,31,9,0,1,0,1,7.4375,3.4274
19.4321,0,34,7,0,0,0,1,7.6197,0.4813
13.2995,0,22,11,1,0,0,1,7.6334,0
3.251,0,21,9,1,0,0,1,7.6334,3.2029
0,0,42,8,0,1,0,1,7.6334,0.5629
5.9109,0,46,10,1,0,1,1,7.6334,0.7419
14.7773,0,23,9,1,1,0,1,7.6334,2.5323
22.1659,0,33,8,1,0,0,1,7.6334,2.8903
17.7327,0,43,11,1,1,0,1,7.6334,4.3226
17.7327,0,43,11,1,1,0,1,7.6334,4.3226
11.8218,0,29,8,1,0,0,1,7.6334,6.1129
17.7327,0,35,9,1,0,0,1,7.6334,6.1129
16.255,0,50,9,1,1,0,1,7.6334,6.1129
17.5849,0,18,9,1,0,0,1,7.6334,6.1129
14.5556,0,44,11,1,0,0,1,7.6334,6.471
4.8765,0,34,6,1,0,0,1,7.6334,7.9032
0.8866,0,26,8,1,0,0,1,7.6334,8.4403
30.8845,0,47,10,1,0,0,1,7.6334,9.6935
26.5991,0,25,11,1,1,0,1,7.6334,1.4839
19.2104,0,44,8,1,1,0,1,7.6334,1.4839
17.7327,0,36,10,0,1,0,1,7.6334,1.4839
8.8664,0,40,2,1,1,0,1,7.6452,3.4274
19.2104,0,46,11,1,0,0,1,7.6843,6.1129
19.2104,0,44,5,1,1,0,1,7.6883,7.9032
20.6882,0,38,9,1,0,0,1,7.8293,7.8774
18.1022,0,54,11,1,0,0,1,7.8293,5.7548
20.6882,0,32,8,1,0,0,1,7.8293,1.4839
23.6436,0,23,10,1,0,0,1,7.8293,1.4839
13.3261,0,46,11,1,1,0,1,7.8685,7.9032
19.2104,0,44,11,1,1,0,1,7.9293,8.5889
21.427,0,41,10,1,1,0,1,8.0253,7.3661
28.0768,0,44,8,1,0,0,1,8.0253,8.7984
26.5991,0,36,11,1,1,0,1,8.0253,1.4839
12.1174,0,23,8,1,0,0,1,8.2212,5.0735
23.6436,0,20,9,1,0,0,1,8.2858,0.7677
19.9493,0,46,3,1,1,0,1,8.3191,4.3226
22.1659,0,36,10,1,1,0,1,8.4171,6.1129
20.6882,0,40,10,1,0,0,1,8.4171,7.9032
20.6882,0,40,10,1,0,0,1,8.4171,7.9032
31.0323,0,27,8,1,1,0,1,8.4171,2.9161
31.0323,0,24,11,0,1,0,1,8.613,0.2306
14.7773,0,34,11,1,1,0,1,8.809,7.9032
21.7226,0,47,10,1,0,0,1,9.0049,7.9032
21.7226,0,47,10,1,0,0,1,9.0049,7.9032
2.9555,0,49,4,1,0,0,1,9.2008,7.1613
8.8664,0,35,9,1,0,0,1,9.2008,7.7063
19.2104,0,33,9,1,1,0,1,9.3967,6.1129
26.5991,0,51,11,1,0,0,1,9.5927,6.9823
26.5991,0,33,10,1,0,0,1,9.5927,0.7419
14.7773,0,20,7,1,1,0,1,9.5927,1.6371
16.9939,0,36,8,1,0,1,1,9.5927,1.9952
16.9939,0,36,8,1,0,1,1,9.5927,1.9952
7.13,0,28,11,1,1,0,1,9.5927,2.8903
5.6154,0,44,6,1,1,0,1,9.5927,4.3226
0,0,22,10,1,0,0,1,9.5927,5.2177
29.5545,0,50,10,1,0,0,1,9.5927,5.9339
24.0456,0,52,9,1,0,0,1,9.5927,6.1129
28.0768,0,25,5,1,1,0,1,9.5927,6.65
17.2894,0,52,8,1,0,0,1,9.5927,7.9032
30.2077,0,38,8,1,0,0,1,9.5927,7.9032
22.1659,0,53,7,1,0,0,1,9.5927,9.6935
23.6436,0,38,8,1,0,0,1,9.5927,9.6935
23.6436,0,38,8,1,0,0,1,9.5927,9.6935
27.929,0,22,11,1,0,0,1,9.5927,0.5887
20.304,0,41,9,1,0,0,1,9.5927,1.4839
22.1659,0,30,11,1,1,0,1,9.5927,4.5471
29.5545,0,24,10,1,0,0,1,9.5927,5.0645
20.6882,0,43,6,1,1,0,1,9.912,6.1129
14.7773,0,55,6,1,1,0,1,9.963,6.8548
31.0323,0,27,7,1,0,0,1,9.9845,0.4097
17.7327,0,23,10,1,0,0,1,9.9845,1.4839
4.4332,0,53,10,1,0,0,1,9.9845,1.4839
19.2104,0,48,8,1,0,0,1,9.9845,1.4839
13.2995,0,53,10,1,1,0,1,0.0629,5.5024
0,0,50,7,1,0,0,1,0.1804,4.3226
19.2104,0,40,11,1,1,0,1,0.2784,6.1129
17.7327,0,50,7,1,1,0,1,0.3842,7.0081
16.255,0,38,9,1,1,0,1,0.3881,2.4077
19.2104,0,52,5,1,0,0,1,0.5723,6.1129
14.4817,0,36,10,1,0,0,1,0.5723,7.3661
27.4857,0,40,11,1,0,0,1,0.5723,1.4839
19.2104,0,38,11,1,0,0,1,0.5723,1.4839
19.6331,0,41,8,1,0,0,1,0.5723,2.379
26.5991,0,43,11,1,0,0,1,0.6291,1.3306
21.1315,0,46,10,1,0,0,1,0.9446,1.3389
23.1959,0,53,8,1,0,0,1,0.9642,2.0335
23.4959,0,25,10,1,0,0,1,0.9642,3.6323
25.0682,0,44,10,1,1,0,1,0.9935,9.1905
25.0682,0,44,10,1,1,0,1,0.9935,9.1905
23.6436,0,37,8,1,0,0,1,1.4814,4.3226
18.4716,0,34,10,1,1,0,1,1.5519,0.0831
13.2995,0,46,11,1,0,0,1,1.5519,6.1129
17.7327,0,48,6,1,1,0,1,1.5519,6.1129
22.1659,0,42,10,1,0,0,1,1.5519,8.7984
14.7773,0,55,10,1,0,0,1,1.5519,9.6935
20.6882,0,39,9,1,0,0,1,1.5519,9.6935
25.1214,0,41,10,1,1,0,1,1.5519,0.7677
27.4857,0,33,8,1,1,0,1,1.5519,2.379
31.0323,0,22,10,1,1,0,1,1.5519,5.0645
25.1214,0,25,8,1,0,0,1,1.5519,5.9597
33.9877,0,54,9,0,1,0,1,1.5519,0.4355
44.3318,0,49,8,0,0,0,1,1.5519,6.3167
22.757,0,35,10,1,0,0,1,1.5833,3.8471
11.8218,0,43,9,1,0,0,1,1.6303,1.5655
23.6436,0,39,7,1,0,0,1,1.7126,4.0655
19.2104,0,47,10,1,0,1,1,1.9438,8.9774
25.8602,0,51,10,1,0,0,1,1.9438,3.2742
25.8602,0,51,10,1,0,0,1,1.9438,3.2742
20.3926,0,49,5,1,0,1,1,2.0418,3.2742
16.255,0,48,11,1,0,0,1,2.1789,9.6935
16.255,0,48,11,1,0,0,1,2.1789,9.6935
121.1736,0,30,10,1,1,0,1,2.3356,0
0,0,31,9,1,0,0,1,2.5316,1.4839
22.9048,0,28,9,1,0,0,1,2.7275,0.7677
24.0869,0,49,10,1,0,0,1,2.7275,3.0952
27.0424,0,48,10,1,0,0,1,2.7275,6.8548
29.5545,0,49,9,1,0,0,1,2.7275,0.4355
22.1659,0,49,4,1,1,0,1,2.9685,8.6452
33.9877,0,32,10,1,0,0,1,3.0253,1.4839
22.0181,0,30,11,1,0,0,1,3.1193,0.0516
35.365,0,47,10,1,0,0,1,3.2369,7.9032
15.2206,0,31,10,1,0,0,1,3.3153,2.4671
0,0,48,10,1,0,0,1,3.5112,2.8645
21.7965,0,28,11,1,0,0,1,3.5112,5.371
18.4716,0,33,10,1,1,0,1,3.5112,2.5323
7.0931,0,52,8,0,1,0,1,3.5112,5.2177
20.2153,0,53,5,1,0,0,1,3.5112,7.9032
23.6436,0,42,6,1,0,0,1,3.5112,7.9032
23.6436,0,42,6,1,0,0,1,3.5112,7.9032
23.6436,0,42,6,1,0,0,1,3.5112,7.9032
26.5695,0,42,8,1,0,0,1,3.5112,8.7984
26.5991,0,30,9,1,0,0,1,3.5112,9.4411
13.2995,0,36,7,1,1,0,1,3.5112,1.4839
19.2104,0,54,8,1,0,0,1,3.5112,1.4839
26.3035,0,42,9,1,0,0,1,3.5112,1.8419
23.6436,0,51,8,1,1,0,1,3.5112,3.2742
29.6787,0,24,10,1,0,0,1,3.5112,5.0627
25.1214,0,23,10,1,0,0,1,3.5112,5.0645
26.1558,0,50,8,1,0,0,1,3.5112,5.2435
27.1902,0,51,11,1,0,0,1,3.5112,5.7806
22.1659,0,51,8,1,0,0,1,3.5112,6.4073
27.3379,0,51,8,1,0,0,1,3.5112,7.0195
28.0472,0,30,10,1,0,0,1,3.5112,8.6452
0,0,52,11,1,0,0,1,3.568,0
31.0323,0,50,8,1,1,0,1,3.7071,8.9137
13.2995,0,29,10,1,0,0,1,3.711,6.8548
26.9685,0,48,9,1,0,0,1,3.86,5.0645
23.7914,0,30,9,1,0,0,1,3.9031,3.9008
23.1456,0,37,8,1,0,0,1,4.099,2.823
35.4654,0,28,11,1,0,0,1,4.099,4.1694
29.5545,0,44,11,1,1,0,1,4.2949,5.8065
29.5545,0,44,11,1,1,0,1,4.2949,5.8065
30.549,0,54,3,1,0,0,1,4.53,9.5145
19.2104,0,52,9,1,0,0,1,4.628,5.0645
20.3926,0,35,9,1,1,0,1,4.6868,6.829
22.9048,0,32,10,1,0,0,1,4.6868,7.0339
25.8602,0,47,7,1,0,0,1,4.7847,3.8113
33.2488,0,30,11,1,0,0,1,4.8827,6.8548
29.1112,0,49,6,1,0,0,1,5.2745,1.8419
13.2995,0,48,8,1,0,0,1,5.4705,0
24.8036,0,32,9,1,0,0,1,5.4705,1.4323
11.8218,0,44,6,1,0,0,1,5.4705,7.6196
23.6436,0,48,8,1,0,1,1,5.4705,6.1129
25.1214,0,52,7,0,1,0,1,5.4705,7.9032
0.4817,0,49,11,1,0,0,1,5.4705,9.6935
47.2873,0,38,9,1,0,0,1,5.4705,1.4839
11.3903,0,46,8,1,1,0,1,5.4705,1.4839
16.255,0,40,8,1,0,0,1,5.4705,1.4839
26.5991,0,44,3,1,1,0,1,5.4705,1.4839
20.6882,0,40,10,0,1,0,1,5.4705,3.2742
23.6436,0,26,8,1,1,0,1,5.4705,3.2742
25.1214,0,49,11,1,0,0,1,5.4705,5.0645
26.5991,0,51,11,1,0,0,1,5.4705,5.0645
25.8602,0,44,8,1,0,0,1,5.4705,6.8548
19.0627,0,47,8,1,0,0,1,5.7075,5.0645
16.255,0,49,8,1,0,0,1,5.8623,2.9161
26.1558,0,40,8,1,0,0,1,5.8623,6.1387
33.0434,0,48,10,0,0,0,1,6.0582,6.8548
26.5991,0,35,9,1,1,0,1,6.1347,4.1694
0,0,44,6,1,0,1,1,6.4501,3.5806
23.3274,0,42,11,1,0,0,1,6.4501,2.379
26.9537,0,31,8,1,0,0,1,6.4501,2.2258
36.9432,0,46,11,1,0,0,1,6.842,9.3613
26.8946,0,51,10,1,1,0,1,7.0379,1.4839
26.5991,0,50,8,0,0,0,1,7.0849,1.1258
16.9939,0,46,11,1,0,0,1,7.4297,9.8468
24.3825,0,51,10,1,1,0,1,7.4297,5.0645
14.7773,0,41,7,1,1,0,1,7.4297,6.708
28.0768,0,39,8,1,1,0,1,7.4297,6.8548
29.5545,0,48,10,1,1,0,1,7.4297,0.4355
29.5545,0,48,10,1,1,0,1,7.4297,0.4355
33.9877,0,50,10,1,0,0,1,7.4297,2.2258
32.51,0,49,6,1,1,0,1,7.4297,4.0161
27.3379,0,49,8,1,0,0,1,7.4826,5.0645
28.925,0,47,7,1,0,0,1,7.8216,7.929
26.3774,0,42,9,1,0,0,1,8.0175,3.4532
26.3774,0,42,9,1,0,0,1,8.0175,3.4532
36.9432,0,45,10,1,0,0,1,8.0175,2.2258
28.8157,0,55,10,1,0,0,1,8.331,8.6022
13.2995,0,40,11,1,0,0,1,8.4094,2.5323
28.0768,0,48,8,1,0,0,1,8.4094,6.3177
39.1598,0,36,10,1,0,1,1,8.4094,8.6452
41.3763,0,46,9,1,1,0,1,8.6053,2.2258
25.677,0,46,10,1,0,0,1,8.766,9.5145
36.9432,0,45,9,1,1,0,1,8.8639,6.8548
21.3413,0,49,7,1,0,0,1,9.2479,0.7677
39.8986,0,37,10,1,0,0,1,9.3694,7.75
23.0525,0,48,9,1,0,0,1,9.389,9.6935
13.0631,0,37,11,1,1,0,1,9.389,1.4839
22.9048,0,28,10,1,0,0,1,9.389,3.2742
45.8095,0,36,11,0,1,0,1,9.389,5.983
31.0323,0,40,11,1,0,0,1,9.389,6.4073
23.6436,0,44,10,1,0,0,1,9.389,6.8548
0,0,47,10,1,1,0,1,9.389,6.8548
0,0,47,10,1,1,0,1,9.389,6.8548
36.9432,0,30,11,1,0,1,1,9.389,6.8548
36.4998,0,33,10,1,0,0,1,9.389,8.6452
31.0323,0,48,9,1,0,0,1,9.389,2.2258
9.4575,0,19,11,0,1,0,1,9.726,8.8066
47.2873,0,38,9,1,0,0,1,9.9768,5.0645
35.4654,0,42,9,0,0,0,1,0.3686,9.6935
38.1253,0,32,10,1,1,0,1,0.9309,5.8065
28.0768,0,55,11,1,0,0,1,1.0485,1.0531
36.9432,0,37,11,1,0,0,1,1.2503,6.8548
44.3318,0,21,10,1,0,0,1,1.3483,0.7419
26.008,0,51,11,1,1,0,1,1.3483,1.4839
20.6882,0,42,6,1,1,0,1,1.3483,8.6452
23.6436,0,42,5,1,1,0,1,1.3483,2.2258
28.0768,0,52,11,1,0,0,1,1.3483,3.121
31.4771,0,45,5,1,0,0,1,1.3483,7.5968
38.4209,0,49,8,1,0,0,1,1.3483,7.5968
28.0768,0,48,8,1,0,0,1,1.5109,5.7957
28.0768,0,48,8,1,0,0,1,1.5109,5.7957
31.9189,0,55,7,1,1,0,1,2.5042,6.8548
31.9189,0,55,7,1,1,0,1,2.5042,6.8548
36.9432,0,47,11,1,0,0,1,2.7198,0.4355
32.3622,0,51,8,1,0,0,1,3.1116,7.75
36.9432,0,54,11,1,0,0,1,3.1586,2.2258
33.9877,0,42,9,1,0,0,1,3.2213,2.2258
33.9877,0,42,9,1,0,0,1,3.2213,2.2258
25.1214,0,51,8,1,1,0,1,3.2997,5.0645
28.0768,0,55,2,1,1,0,1,3.3075,0.9468
29.5545,0,32,10,1,0,0,1,3.3075,5.0645
33.9877,0,38,8,1,0,0,1,3.3075,5.4484
54.6759,0,42,11,1,0,0,1,3.3075,4.7581
2.9555,0,49,8,1,0,0,1,3.6994,8.6452
25.1214,0,35,7,1,0,0,1,4.0912,8.2871
39.8986,0,46,11,1,0,0,1,4.2872,0.0774
39.8986,0,46,11,1,0,0,1,4.2872,0.0774
36.9432,0,31,11,1,0,0,1,4.4831,5.8065
39.1598,0,52,10,1,0,0,1,5.2668,7.1871
1.1822,0,51,8,1,1,0,1,5.2668,5.0645
39.8986,0,51,9,0,0,0,1,5.2668,2.2258
44.1471,0,52,8,1,1,0,1,5.2668,3.121
26.8946,0,49,6,1,0,0,1,5.2668,3.121
38.5687,0,48,10,1,0,0,1,5.2668,4.9113
44.3318,0,31,10,1,0,0,1,5.2668,5.8065
38.4209,0,42,11,1,0,0,1,5.2668,4.7581
31.0323,0,50,11,1,0,0,1,6.2053,8.5635
31.0323,0,50,11,1,0,0,1,6.2053,8.5635
17.7327,0,37,10,1,0,0,1,6.2464,7.5452
17.7327,0,37,10,1,0,0,1,6.2464,7.5452
32.1775,0,55,11,1,0,0,1,6.6383,7.4177
47.2873,0,50,11,1,0,0,1,6.6775,6.5484
42.263,0,41,8,1,1,0,1,6.6912,2.8882
23.6436,0,49,8,1,0,0,1,7.2261,4.3226
30.5697,0,48,8,1,1,0,1,7.2261,6.8548
30.5697,0,48,8,1,1,0,1,7.2261,6.8548
36.9432,0,48,6,1,0,1,1,8.67,2.9677
36.9432,0,48,6,1,0,1,1,8.67,2.9677
35.4654,0,46,11,1,0,0,1,9.1853,9.3871
31.0323,0,29,10,1,0,0,1,1.1446,8.9516
51.58,0,55,8,1,0,0,1,3.0255,7.9727
36.9432,0,32,10,1,0,0,1,3.1039,9.3871
38.5687,0,47,8,1,0,0,1,4.6674,3.8371
59.1091,0,32,8,1,0,0,1,7.0224,7.1371
55.7103,0,47,10,1,0,0,1,8.198,7.9681
20.5404,0,54,0,1,0,1,1,9.2285,4.221
53.1982,0,40,8,1,0,0,1,0.9409,5.5
9.93,1,37,11,1,1,0,1,0,0
3.5959,1,22,9,0,0,1,1,0,0
24.9095,1,30,12,0,1,0,0,0,0
7.5061,1,27,11,0,1,0,1,0,0
0.2898,1,33,8,0,1,0,1,0,0
4.0565,1,22,9,0,1,0,1,0,0
0,1,23,12,0,1,0,0,0,0
8.4722,1,32,11,0,1,0,1,0,0
2.164,1,22,16,0,1,0,0,0,0
12.4181,1,33,12,1,0,0,0,0,0
8.1739,1,19,9,0,1,0,1,0,0
17.0946,1,21,13,0,1,0,0,0,0
0,1,18,8,0,1,0,1,0,0
18.7399,1,27,10,1,1,0,1,0,0
3.0239,1,17,7,0,1,0,1,0,0
3.2285,1,19,10,0,1,0,1,0,0
14.5819,1,27,13,0,1,0,0,0,0
7.6934,1,23,10,0,1,0,1,0,0
10.8043,1,40,12,0,1,0,0,0,0
10.7474,1,26,12,0,1,0,0,0,0
0,1,23,11,0,1,0,1,0,0
