re78,treat,age,education,married,black,hispanic,nodegree,re74,re75,u74,u75
0,0,40,10,1,0,1,1,0,0,1,1
0,0,54,10,1,1,0,1,0,0,1,1
0,0,54,10,1,1,0,1,0,0,1,1
3.6943,0,25,11,0,1,0,1,0,0,1,1
14.4817,0,41,11,1,0,0,1,0,0,1,1
0,0,23,11,0,1,0,1,0,0,1,1
0,0,23,11,0,1,0,1,0,0,1,1
0,0,52,8,1,0,0,1,0,0,1,1
0,0,45,9,1,0,0,1,0,0,1,1
0,0,40,8,1,0,0,1,0,0,1,1
0,0,37,10,1,0,0,1,0,0,1,1
11.8218,0,48,11,1,0,0,1,0,0,1,1
0,0,36,9,1,0,0,1,0,0,1,1
8.8664,0,40,7,1,0,0,1,0,0,1,1
8.8664,0,40,7,1,0,0,1,0,0,1,1
0,0,38,11,1,0,0,1,0,0,1,1
0,0,53,7,1,0,0,1,0,0,1,1
0,0,52,10,1,1,0,1,0,0,1,1
0,0,52,7,1,0,0,1,0,0,1,1
0,0,43,9,1,1,0,1,0,0,1,1
0,0,54,4,1,1,0,1,0,0,1,1
0,0,46,6,1,0,0,1,0,0,1,1
0,0,40,8,1,0,0,1,0,0,1,1
0,0,53,8,1,0,0,1,0,0,1,1
10.3441,0,50,11,1,0,0,1,0,0,1,1
0,0,33,11,1,0,0,1,0,0,1,1
0,0,33,11,1,0,0,1,0,0,1,1
0,0,52,8,1,0,0,1,0,0,1,1
0,0,49,4,1,1,0,1,0,0,1,1
0,0,50,8,1,0,0,1,0,0,1,1
7.0931,0,41,8,1,0,0,1,0,0,1,1
0,0,53,9,1,0,0,1,0,0,1,1
0,0,48,11,0,0,0,1,0,0,1,1
0,0,31,9,1,0,0,1,0,0,1,1
0,0,42,8,1,0,0,1,0,0,1,1
0,0,54,10,1,0,0,1,0,0,1,1
0,0,50,10,1,0,0,1,0,0,1,1
0,0,48,6,1,0,1,1,0,0,1,1
16.8461,0,22,9,1,0,0,1,0,0,1,1
0,0,41,8,1,0,0,1,0,0,1,1
0,0,41,8,1,0,0,1,0,0,1,1
4.0637,0,45,9,1,0,0,1,0,0.3133,1,0
2.3053,0,21,8,0,1,0,1,0,0.8952,1,0
0,0,46,8,1,0,0,1,0,8.9516,1,0
0,0,46,8,1,0,0,1,0,8.9516,1,0
5.6154,0,21,11,0,1,0,1,0,9.8468,1,0
0,0,53,8,1,0,0,1,0,4.3226,1,0
45.8095,0,53,6,1,0,0,1,0,7.1871,1,0
14.7773,0,34,11,1,0,0,1,0,9.6935,1,0
69.4531,0,49,9,1,0,0,1,0,1.4839,1,0
118.2181,0,28,11,1,0,0,1,0,2.6613,1,0
0,0,43,3,1,1,0,1,0.0176,0,0,1
1.4777,0,52,6,1,1,0,1,0.2351,1.2461,0,0
0.2955,0,54,8,1,0,0,1,0.2939,0.5371,0,0
0,0,52,7,0,1,0,1,0.2939,5.0129,0,0
23.6436,0,29,11,1,1,0,1,0.7837,0,0,1
1.1526,0,37,9,0,0,0,1,0.9404,3.5448,0,0
2.9555,0,38,2,0,0,0,1,1.0776,6.2661,0,0
9.3097,0,20,10,0,0,0,1,1.3813,3.5234,0,0
16.0599,0,31,6,0,1,0,1,1.4107,0.555,0,0
0,0,23,10,0,1,0,1,1.4695,5.371,0,0
0,0,19,11,0,1,0,1,1.5674,0,0,1
2.9555,0,20,11,1,0,0,1,1.5674,3.2226,0,0
5.9109,0,35,9,0,1,0,1,1.5674,5.371,0,0
8.2753,0,21,10,0,1,0,1,1.5674,8.146,0,0
7.3886,0,41,8,1,1,0,1,1.7163,8.3787,0,0
7.3886,0,41,8,1,1,0,1,1.7163,8.3787,0,0
8.8664,0,42,8,1,0,0,1,1.7633,0,0,1
8.8664,0,42,8,1,0,0,1,1.7633,0,0,1
1.0182,0,20,8,0,1,0,1,1.8809,3.6523,0,0
16.8091,0,30,9,0,1,0,1,1.9593,0.1629,0,0
0,0,29,10,0,1,0,1,2.0376,2.6855,0,0
0.8792,0,22,11,0,1,0,1,2.3511,0,0,1
11.4376,0,25,10,0,1,0,1,2.839,5.371,0,0
1.2265,0,20,8,0,1,0,1,2.9389,1.8387,0,0
0,0,55,7,0,0,0,1,2.9389,8.3429,0,0
10.3441,0,20,10,0,0,0,1,2.9389,8.9516,0,0
1.0344,0,40,4,0,1,0,1,2.9624,1.9335,0,0
0.2955,0,52,0,1,0,0,1,3.1348,0,0,1
13.2995,0,22,9,0,1,0,1,3.1348,4.3451,0,0
7.4477,0,24,10,0,1,0,1,3.1525,3.9029,0,0
14.7773,0,19,11,0,0,0,1,3.221,2.5323,0,0
0,0,51,7,1,0,0,1,3.2916,8.9516,0,0
0,0,19,6,0,1,0,1,3.5267,0,0,1
0,0,50,10,1,1,0,1,3.5267,0,0,1
8.1275,0,23,11,0,0,1,1,3.5267,2.6855,0,0
17.7327,0,38,3,1,1,0,1,3.7226,5.729,0,0
17.7327,0,38,3,1,1,0,1,3.7226,5.729,0,0
13.2995,0,20,11,0,0,0,1,3.8441,9.8468,0,0
0,0,43,10,1,1,0,1,3.9185,2.1484,0,0
4.4332,0,30,6,1,1,0,1,3.9185,3.4016,0,0
7.8024,0,35,10,1,1,0,1,3.9185,3.7955,0,0
7.8024,0,35,10,1,1,0,1,3.9185,3.7955,0,0
7.8024,0,35,10,1,1,0,1,3.9185,3.7955,0,0
7.2482,0,40,10,1,0,0,1,3.9185,4.8339,0,0
2.9555,0,44,11,1,1,0,1,3.9185,5.371,0,0
6.6498,0,23,10,0,1,0,1,3.9185,7.1613,0,0
5.9109,0,41,8,1,1,0,1,3.9185,1.1716,0,0
14.6295,0,39,5,1,1,0,1,4.0518,3.4274,0,0
14.6295,0,39,5,1,1,0,1,4.0518,3.4274,0,0
14.6295,0,39,5,1,1,0,1,4.0518,3.4274,0,0
0,0,25,11,0,1,0,1,4.0557,1.6371,0,0
8.5708,0,19,11,0,0,0,1,4.1145,4.6548,0,0
8.1275,0,23,6,1,0,0,1,4.1145,7.1613,0,0
11.2455,0,38,9,1,1,0,1,4.2281,7.9419,0,0
6.3838,0,50,9,1,1,0,1,4.3339,7.4692,0,0
2.3644,0,18,11,0,0,0,1,4.3515,2.2706,0,0
14.5704,0,22,11,1,1,0,1,4.4495,6.1874,0,0
2.3644,0,19,10,0,1,0,1,4.7022,3.4374,0,0
4.9474,0,25,10,1,1,0,1,4.7022,4.2825,0,0
13.4813,0,47,6,1,1,0,1,4.7022,4.2968,0,0
24.6411,0,47,4,1,0,0,1,4.7022,8.5935,0,0
11.0829,0,51,7,1,0,0,1,4.7022,8.9516,0,0
10.6396,0,19,9,1,0,0,1,4.859,6.0871,0,0
8.1275,0,24,8,1,1,0,1,4.8982,5.371,0,0
14.7773,0,19,10,0,0,0,1,5.0941,4.2968,0,0
0,0,44,11,0,1,0,1,5.1725,6.2661,0,0
6.7975,0,52,8,1,0,0,1,5.29,0,0,1
13.2995,0,20,9,1,0,0,1,5.388,8.9516,0,0
1.33,0,24,11,1,1,0,1,5.4272,0,0,1
11.3489,0,19,11,1,1,0,1,5.4859,7.591,0,0
8.8664,0,22,11,0,1,0,1,5.4859,3.4274,0,0
0,0,30,6,1,1,0,1,5.6819,0,0,1
0,0,50,10,1,1,0,1,5.6819,0,0,1
7.2409,0,20,8,0,0,0,1,5.6819,3.5842,0,0
7.0931,0,26,8,1,1,0,1,5.6819,4.2968,0,0
7.8733,0,46,6,0,1,0,1,5.8386,9.6785,0,0
0,0,38,10,1,1,0,1,5.8778,0,0,1
8.8664,0,25,8,1,0,0,1,5.8778,0,0,1
13.2995,0,24,9,0,1,0,1,5.8778,5.371,0,0
4.1376,0,55,3,1,1,0,1,5.8778,5.371,0,0
22.1659,0,40,5,1,1,0,1,5.8778,5.371,0,0
12.5607,0,25,9,1,1,0,1,5.8778,6.2661,0,0
0.2955,0,43,7,1,1,0,1,5.8778,6.8158,0,0
9.4575,0,18,11,0,1,0,1,5.8778,6.9321,0,0
1.4777,0,28,7,1,1,0,1,5.8778,8.1424,0,0
22.1659,0,52,4,1,1,0,1,5.8778,1.6371,0,0
0.8571,0,22,8,1,1,0,1,5.8778,2.031,0,0
14.7773,0,34,7,1,1,0,1,5.8778,2.5323,0,0
12.1174,0,25,9,0,0,0,1,5.8778,3.4274,0,0
20.6882,0,43,10,1,0,0,1,5.8778,7.9032,0,0
10.1963,0,31,9,1,1,0,1,6.0247,5.6216,0,0
7.3886,0,27,8,0,1,0,1,6.2697,6.6242,0,0
2.2166,0,22,11,1,0,0,1,6.4421,5.8185,0,0
0.931,0,32,11,1,1,0,1,6.5244,0,0,1
12.5607,0,49,5,0,1,0,1,6.5831,5.729,0,0
4.2559,0,55,8,1,0,0,1,6.6615,3.8205,0,0
1.1822,0,20,11,1,0,0,1,6.6615,5.371,0,0
9.1693,0,33,8,1,1,0,1,6.6615,8.5792,0,0
7.3886,0,22,11,1,0,0,1,6.8026,1.7903,0,0
1.9949,0,26,8,1,1,0,1,6.8574,3.5806,0,0
9.4575,0,20,10,1,1,0,1,6.8574,6.8319,0,0
4.4332,0,45,2,1,0,1,1,6.8574,7.1613,0,0
9.4087,0,45,8,1,1,0,1,6.8574,9.537,0,0
0,0,33,11,1,1,0,1,6.8574,1.6371,0,0
9.4973,0,41,3,1,1,0,1,6.9907,3.2226,0,0
8.8664,0,25,7,1,1,0,1,7.1317,0.7419,0,0
7.3886,0,35,11,1,1,0,1,7.3355,8.5577,0,0
7.3886,0,35,11,1,1,0,1,7.3355,8.5577,0,0
0,0,29,10,1,0,0,1,7.3473,0,0,1
5.9109,0,41,4,0,1,0,1,7.4942,5.371,0,0
4.4332,0,36,6,0,1,0,1,7.4942,7.4477,0,0
2.2166,0,52,5,1,1,0,1,7.5236,4.2968,0,0
2.2166,0,52,5,1,1,0,1,7.5236,4.2968,0,0
11.8218,0,41,10,1,0,1,1,7.5628,9.1342,0,0
5.9109,0,29,10,1,1,0,1,7.6411,8.1227,0,0
0,0,42,10,0,1,0,1,7.8371,1.7187,0,0
3.6943,0,22,11,1,1,0,1,7.8371,5.0129,0,0
7.3886,0,27,11,1,1,0,1,7.8371,5.371,0,0
14.7773,0,42,5,1,1,0,1,7.8371,7.1613,0,0
14.7773,0,42,5,1,1,0,1,7.8371,7.1613,0,0
11.8218,0,49,5,1,0,0,1,7.8371,8.0565,0,0
8.7186,0,28,9,1,1,0,1,7.8371,8.2355,0,0
8.8664,0,45,9,1,1,0,1,7.8371,8.9516,0,0
9.6052,0,45,6,1,1,0,1,7.8371,8.9516,0,0
0,0,39,8,1,0,0,1,7.8371,9.8468,0,0
12.0376,0,34,9,1,1,0,1,7.8371,1.211,0,0
15.0728,0,22,11,1,0,0,1,7.8371,3.9645,0,0
11.0829,0,32,10,1,0,0,1,7.8371,6.1129,0,0
11.9932,0,49,5,1,1,0,1,7.9448,7.6984,0,0
5.9109,0,27,7,1,1,0,1,7.9546,7.1613,0,0
8.5708,0,21,11,1,1,0,1,8.033,4.8482,0,0
1.4777,0,40,11,1,0,0,1,8.0722,0,0,1
9.9008,0,26,8,1,0,0,1,8.1505,7.4477,0,0
0,0,33,10,1,0,0,1,8.272,2.6192,0,0
0,0,54,6,1,1,0,1,8.3543,0,0,1
8.8664,0,40,9,1,1,0,1,8.4248,6.5723,0,0
15.0728,0,27,8,1,0,0,1,8.4248,7.6984,0,0
8.689,0,41,5,1,1,0,1,8.4248,0.7419,0,0
23.6436,0,29,10,1,1,0,1,8.464,8.325,0,0
0.0517,0,29,10,1,1,0,1,8.66,0.8923,0,0
7.3886,0,26,10,1,1,0,1,8.8167,0,0,1
13.2995,0,25,10,1,0,1,1,8.8167,8.0565,0,0
7.1847,0,40,8,1,1,0,1,8.8167,8.0565,0,0
11.8218,0,40,7,1,1,0,1,8.8167,8.9516,0,0
8.9698,0,49,7,0,1,0,1,8.8167,1.2701,0,0
13.2995,0,46,9,1,0,0,1,8.8167,4.3226,0,0
9.1028,0,50,8,1,1,0,1,8.9852,9.8468,0,0
16.255,0,24,8,1,1,0,1,9.0087,3.0335,0,0
14.7773,0,23,9,1,0,0,1,9.0126,0,0,1
8.955,0,24,10,1,1,0,1,9.0126,6.6242,0,0
16.255,0,20,10,1,0,1,1,9.2086,8.9516,0,0
17.882,0,30,11,1,1,0,1,9.2281,8.8084,0,0
20.5123,0,47,4,1,0,0,1,9.3555,0.8841,0,0
17.7327,0,26,10,1,1,0,1,9.4045,4.9234,0,0
9.2668,0,50,5,1,1,0,1,9.4045,0.1368,0,0
9.4575,0,49,11,1,0,0,1,9.4045,1.6371,0,0
11.8218,0,27,10,1,0,0,1,9.4045,1.8125,0,0
12.5607,0,28,8,1,0,0,1,9.4045,4.3226,0,0
13.2995,0,22,10,1,1,0,1,9.718,9.0232,0,0
9.221,0,40,7,1,1,0,1,9.7376,8.6741,0,0
0,0,52,5,1,1,0,1,9.7963,1.0742,0,0
26.5991,0,34,10,1,0,0,1,9.7963,2.3274,0,0
11.8218,0,38,7,1,0,0,1,9.7963,5.371,0,0
0,0,49,5,1,1,0,1,9.7963,5.371,0,0
7.3886,0,20,10,1,1,0,1,9.7963,5.371,0,0
8.8664,0,44,5,1,1,0,1,9.7963,8.9516,0,0
10.3441,0,34,9,1,1,0,1,9.7963,8.9516,0,0
8.8664,0,46,9,0,1,0,1,9.7963,9.3097,0,0
5.9109,0,47,4,0,1,0,1,9.7963,0.7419,0,0
13.2995,0,24,11,1,1,0,1,9.7963,0.7419,0,0
19.2104,0,39,5,1,1,0,1,9.7963,0.7419,0,0
0.8866,0,32,11,0,1,0,1,9.7963,4.3226,0,0
22.1659,0,43,11,1,0,0,1,9.7963,1.4839,0,0
25.1214,0,24,11,1,0,0,1,9.7963,4.8855,0,0
5.172,0,37,7,1,0,0,1,9.7963,9.7194,0,0
10.3441,0,23,11,1,1,0,1,9.9805,6.2661,0,0
17.7327,0,21,11,1,0,1,1,9.9923,4.1142,0,0
7.2601,0,39,11,1,1,0,1,9.9923,1.6371,0,0
13.2995,0,27,6,1,0,0,1,9.9923,1.6371,0,0
9.753,0,41,10,1,1,0,1,0.0902,4.7576,0,0
0,0,32,10,0,1,0,1,0.1882,8.9516,0,0
0,0,40,5,1,1,0,1,0.1882,2.1742,0,0
13.2995,0,37,11,1,1,0,1,0.1882,3.9645,0,0
13.2995,0,37,11,1,1,0,1,0.1882,3.9645,0,0
14.7773,0,50,11,0,1,0,1,0.1882,7.9032,0,0
1.4777,0,47,8,1,0,1,1,0.2862,7.1613,0,0
11.5011,0,29,10,1,1,0,1,0.3841,7.3045,0,0
9.753,0,19,10,1,0,0,1,0.4311,6.9823,0,0
17.0234,0,44,6,1,0,0,1,0.4507,3.4274,0,0
8.1275,0,28,7,1,1,0,1,0.488,8.2605,0,0
8.8664,0,25,10,1,0,0,1,0.58,8.6473,0,0
11.8218,0,39,9,1,1,0,1,0.58,9.6677,0,0
11.8218,0,39,9,1,1,0,1,0.58,9.6677,0,0
19.2104,0,34,8,1,1,0,1,0.58,2.5323,0,0
0,0,39,7,1,0,0,1,0.58,7.5452,0,0
15.9269,0,53,7,1,1,0,1,0.584,7.5255,0,0
15.9269,0,53,7,1,1,0,1,0.584,7.5255,0,0
15.1467,0,28,8,1,0,0,1,0.678,0.3821,0,0
5.3198,0,49,10,1,1,0,1,0.776,0,0,1
5.3198,0,49,10,1,1,0,1,0.776,0,0,1
0,0,47,6,1,1,0,1,0.776,8.0565,0,0
16.255,0,30,9,1,1,0,1,0.776,8.9516,0,0
5.9109,0,31,9,1,1,0,1,0.776,8.9516,0,0
9.6052,0,29,8,1,0,0,1,0.776,8.9516,0,0
1.0787,0,44,7,1,1,0,1,0.776,0.7419,0,0
23.6436,0,19,10,1,0,0,1,0.776,4.3226,0,0
11.8218,0,42,6,1,0,1,1,0.776,2.5581,0,0
19.2104,0,54,10,1,0,0,1,0.776,2.2258,0,0
14.8955,0,48,10,1,1,0,1,0.7858,5.371,0,0
7.6842,0,27,11,1,1,0,1,0.8974,3.9387,0,0
7.6753,0,22,11,0,1,0,1,0.9719,7.1613,0,0
24.8258,0,33,10,1,0,0,1,0.9719,2.1742,0,0
14.7773,0,37,8,1,0,0,1,0.9719,3.4274,0,0
9.6052,0,22,11,0,1,0,1,1.0699,5.1919,0,0
13.1518,0,21,11,0,0,0,1,1.1678,5.371,0,0
11.8913,0,23,9,1,0,0,1,1.1678,1.9952,0,0
13.2995,0,35,8,1,0,0,1,1.1678,8.7966,0,0
20.6882,0,31,8,1,0,0,1,1.1678,9.3355,0,0
7.9797,0,26,6,1,1,0,1,1.4617,9.8074,0,0
9.0792,0,22,9,1,1,0,1,1.7086,0.4197,0,0
9.7885,0,33,6,1,1,0,1,1.7399,5.9582,0,0
19.2104,0,27,9,1,0,0,1,1.7497,2.3274,0,0
15.5161,0,34,11,0,1,0,1,1.7556,2.1484,0,0
10.0485,0,23,11,1,1,0,1,1.7556,5.8185,0,0
6.6498,0,25,9,0,1,0,1,1.7556,7.1613,0,0
11.8218,0,28,9,1,1,0,1,1.7556,7.1613,0,0
10.1668,0,46,10,1,0,0,1,1.7556,7.1613,0,0
10.1668,0,46,10,1,0,0,1,1.7556,7.1613,0,0
0,0,53,2,1,0,0,1,1.7556,8.5935,0,0
3.0737,0,48,8,1,0,0,1,1.7556,8.8442,0,0
3.0737,0,48,8,1,0,0,1,1.7556,8.8442,0,0
0,0,35,11,1,1,0,1,1.7556,8.9516,0,0
8.8664,0,29,10,1,1,0,1,1.7556,9.7805,0,0
10.3441,0,43,9,1,0,0,1,1.7556,0.7419,0,0
11.8218,0,42,8,1,1,0,1,1.7556,0.7419,0,0
14.2601,0,47,11,1,1,0,1,1.7556,0.7419,0,0
11.8218,0,34,10,1,0,0,1,1.7556,2.1742,0,0
25.2484,0,39,10,0,1,0,1,1.7556,2.5323,0,0
12.9301,0,43,8,1,1,0,1,1.7556,2.5323,0,0
12.9301,0,43,8,1,1,0,1,1.7556,2.5323,0,0
10.6396,0,28,10,1,1,0,1,1.7556,5.2177,0,0
0,0,47,11,1,1,0,1,1.7556,6.0538,0,0
10.3441,0,45,0,1,0,1,1,1.7556,6.1129,0,0
10.3441,0,53,4,1,1,0,1,1.8927,8.9516,0,0
11.8218,0,54,4,0,1,0,1,1.9339,0.9657,0,0
8.7186,0,41,9,1,0,0,1,1.9515,2.8903,0,0
14.1478,0,44,7,1,1,0,1,1.9672,4.5661,0,0
0,0,51,8,1,0,0,1,1.9868,1.5468,0,0
17.7327,0,26,10,0,0,0,1,2.0005,4.3226,0,0
7.3886,0,53,4,1,0,0,1,2.0397,2.6604,0,0
12.8474,0,30,9,1,0,0,1,2.1788,1.4939,0,0
11.8218,0,54,3,1,1,0,1,2.2258,9.6069,0,0
7.2409,0,53,8,1,0,0,1,2.2356,0,0,1
9.9008,0,34,10,1,1,0,1,2.3434,1.6371,0,0
13.3232,0,48,5,1,1,0,1,2.3434,3.6065,0,0
0,0,45,11,1,0,0,1,2.3826,1.4839,0,0
0,0,45,11,1,0,0,1,2.3826,1.4839,0,0
13.5951,0,49,6,1,0,1,1,2.5393,6.471,0,0
13.5951,0,49,6,1,0,1,1,2.5393,6.471,0,0
13.2995,0,22,11,1,1,0,1,2.5393,1.4839,0,0
14.7773,0,25,10,1,1,0,1,2.696,8.9516,0,0
0,0,37,11,1,0,0,1,2.7352,0,0,1
8.8664,0,33,9,1,0,0,1,2.7352,6.2661,0,0
8.8664,0,33,9,1,0,0,1,2.7352,6.2661,0,0
14.0384,0,20,11,1,0,0,1,2.7352,7.1613,0,0
12.4129,0,44,8,1,0,0,1,2.7352,0.3123,0,0
13.2995,0,53,6,1,1,0,1,2.7352,0.7419,0,0
5.9109,0,31,6,0,1,0,1,2.7352,0.7419,0,0
17.7327,0,28,9,1,0,0,1,2.7352,2.5323,0,0
8.2043,0,25,11,1,0,0,1,2.7352,1.4839,0,0
0,0,50,6,1,1,0,1,3.033,4.0927,0,0
13.4473,0,35,7,1,0,0,1,3.1271,2.7113,0,0
13.4473,0,35,7,1,0,0,1,3.1271,2.7113,0,0
16.255,0,31,11,1,1,0,1,3.1271,4.8597,0,0
8.8664,0,21,9,0,1,0,1,3.1271,6.3277,0,0
12.8119,0,36,11,1,1,0,1,3.1408,2.5323,0,0
17.7327,0,40,10,1,1,0,1,3.2446,9.6935,0,0
14.3339,0,30,8,1,0,0,1,3.3034,7.9032,0,0
12.4351,0,44,9,1,1,0,1,3.3661,4.6448,0,0
17.7327,0,41,9,1,0,0,1,3.5189,3.9645,0,0
15.3684,0,40,10,0,0,0,1,3.6169,0.7419,0,0
14.7773,0,20,11,0,0,0,1,3.7149,6.1945,0,0
27.7813,0,19,11,1,0,0,1,3.7149,6.4165,0,0
0,0,39,7,1,0,0,1,3.7149,6.6242,0,0
0,0,46,8,1,1,0,1,3.7149,7.0897,0,0
8.8664,0,22,11,1,0,0,1,3.7149,8.5935,0,0
0,0,37,11,1,0,0,1,3.7149,9.2595,0,0
10.6042,0,48,6,0,1,0,1,3.7149,1.6371,0,0
23.6436,0,52,10,1,0,0,1,3.7149,2.1742,0,0
16.255,0,50,7,1,1,0,1,3.7149,2.5323,0,0
16.255,0,50,7,1,1,0,1,3.7149,2.5323,0,0
11.0829,0,26,11,1,1,0,1,3.7149,3.2484,0,0
20.6882,0,31,11,1,0,0,1,3.7149,3.7855,0,0
7.2497,0,21,10,1,0,0,1,3.7149,4.0809,0,0
8.7481,0,52,8,1,0,0,1,3.7149,4.3226,0,0
2.3644,0,30,10,0,1,0,1,3.7149,4.3226,0,0
36.9432,0,20,11,0,0,0,1,3.7149,4.3226,0,0
14.7773,0,52,5,1,0,0,1,3.7149,4.3226,0,0
23.6436,0,45,3,1,0,1,1,3.7149,6.1129,0,0
15.522,0,46,10,1,1,0,1,3.7149,6.1129,0,0
19.6139,0,32,7,1,0,0,1,3.7149,7.0081,0,0
16.255,0,50,7,1,1,0,1,3.7149,7.9032,0,0
10.0485,0,28,6,1,0,0,1,3.7345,6.395,0,0
16.9052,0,33,10,0,1,0,1,3.7541,3.9645,0,0
11.0829,0,53,5,1,1,0,1,4.0088,2.6604,0,0
16.3732,0,44,9,1,0,0,1,4.0519,3.9054,0,0
20.3926,0,28,11,1,0,0,1,4.1067,0.7419,0,0
14.8438,0,53,8,1,0,0,1,4.1067,4.3226,0,0
13.2995,0,53,7,1,0,0,1,4.1067,4.3226,0,0
14.4226,0,52,4,1,0,0,1,4.1067,5.0745,0,0
26.5991,0,23,11,1,0,1,1,4.2635,8.4145,0,0
16.255,0,25,9,1,0,0,1,4.2635,2.8903,0,0
8.8664,0,54,8,1,0,1,1,4.3026,0,0,1
8.8664,0,54,8,1,0,1,1,4.3026,0,0,1
21.427,0,40,10,1,0,0,1,4.3026,4.1694,0,0
21.427,0,40,10,1,0,0,1,4.3026,4.1694,0,0
0,0,21,11,1,0,0,1,4.4006,1.4581,0,0
0,0,51,8,1,0,0,1,4.4653,1.7524,0,0
11.8218,0,24,10,1,1,0,1,4.4829,0.7419,0,0
14.1862,0,46,8,1,0,0,1,4.4986,0.7419,0,0
10.3441,0,55,3,1,1,0,1,4.5476,3.4632,0,0
11.8218,0,41,10,0,1,0,1,4.6788,5.2535,0,0
7.1079,0,25,11,1,1,0,1,4.6945,6.6242,0,0
16.255,0,39,8,1,0,0,1,4.6945,2.5323,0,0
18.5396,0,19,8,1,0,0,1,4.6945,2.5323,0,0
17.7327,0,23,11,1,1,0,1,4.6945,3.4274,0,0
8.423,0,49,10,1,0,0,1,4.6945,4.3226,0,0
28.0768,0,38,11,1,0,0,1,4.6945,4.3226,0,0
11.8218,0,42,11,0,1,0,1,4.6945,5.2177,0,0
14.7773,0,24,11,1,0,0,1,4.6945,5.5758,0,0
19.2104,0,36,7,1,1,0,1,4.6945,5.7548,0,0
28.0768,0,39,6,1,1,0,1,4.6945,6.471,0,0
0,0,20,11,1,0,0,1,4.6945,7.0081,0,0
16.255,0,31,10,1,0,0,1,4.8904,2.5323,0,0
25.8602,0,29,9,1,0,0,1,4.8904,9.6935,0,0
14.1862,0,53,9,1,1,0,1,4.9453,3.6978,0,0
17.6869,0,45,4,1,0,0,1,5.0041,3.5868,0,0
19.2104,0,28,9,0,0,0,1,5.0864,3.2484,0,0
12.9212,0,53,8,1,1,0,1,5.0864,5.6492,0,0
14.0384,0,43,3,1,0,0,1,5.0864,5.9339,0,0
17.7327,0,50,7,1,0,0,1,5.1608,5.9339,0,0
17.7327,0,50,7,1,0,0,1,5.1608,5.9339,0,0
19.605,0,31,8,1,1,0,1,5.1765,0.8511,0,0
19.2104,0,34,11,1,0,0,1,5.1843,0,0,1
10.0485,0,46,8,0,0,0,1,5.2823,3.1589,0,0
20.6143,0,20,9,1,0,0,1,5.2823,5.9339,0,0
8.8664,0,30,9,1,0,0,1,5.4782,7.8774,0,0
16.255,0,34,6,1,0,1,1,5.4782,6.1129,0,0
15.5161,0,27,9,1,0,0,1,5.4782,6.471,0,0
0,0,19,11,0,1,0,1,5.5879,0.7419,0,0
0,0,49,8,0,0,1,1,5.6741,1.0742,0,0
7.0931,0,31,11,0,1,0,1,5.6741,4.3165,0,0
13.8906,0,25,11,0,1,0,1,5.6741,6.9823,0,0
8.8664,0,23,11,1,1,0,1,5.6741,8.4145,0,0
20.6882,0,18,10,1,0,1,1,5.6741,0.7419,0,0
25.1214,0,34,10,0,1,0,1,5.6741,2.5323,0,0
8.8664,0,46,4,1,0,0,1,5.6741,4.3226,0,0
9.6052,0,46,7,1,0,0,1,5.6741,4.6806,0,0
14.7773,0,53,6,1,0,0,1,5.6741,5.2177,0,0
18.841,0,54,7,1,0,0,1,5.6741,6.1129,0,0
19.2104,0,37,9,1,1,0,1,5.6741,6.1129,0,0
36.9432,0,24,9,1,0,0,1,5.6741,6.1129,0,0
9.9747,0,53,6,1,1,0,1,5.6741,6.1129,0,0
20.1414,0,21,10,1,0,0,1,5.6741,6.1129,0,0
23.6436,0,35,10,1,1,0,1,5.6741,6.471,0,0
18.0962,0,54,2,1,1,0,1,5.6741,6.9902,0,0
19.7099,0,43,10,1,0,0,1,5.6741,7.9032,0,0
17.7327,0,46,8,1,0,0,1,5.6741,7.9032,0,0
0,0,35,11,1,1,0,1,5.6741,7.9032,0,0
17.4372,0,50,8,1,0,0,1,5.6741,8.1091,0,0
22.1659,0,47,10,1,0,0,1,5.6741,9.6935,0,0
22.1659,0,47,10,1,0,0,1,5.6741,9.6935,0,0
1.7733,0,21,9,1,0,0,1,5.6741,9.6935,0,0
24.9736,0,18,10,1,0,0,1,5.6741,1.4839,0,0
36.9432,0,37,8,1,0,0,1,5.6741,6.3177,0,0
11.0829,0,41,7,1,1,0,1,5.6741,2.2258,0,0
17.7327,0,31,11,1,0,0,1,5.8701,5.6027,0,0
16.6067,0,35,10,1,0,0,1,5.921,6.1487,0,0
0,0,51,8,1,1,0,1,5.9876,5.8006,0,0
13.1518,0,30,7,1,1,0,1,5.9955,5.3878,0,0
23.0525,0,30,11,1,0,0,1,6.066,7.9892,0,0
23.0525,0,30,11,1,0,0,1,6.066,7.9892,0,0
0,0,53,4,1,1,0,1,6.1424,0.9847,0,0
22.9048,0,24,10,1,0,0,1,6.1444,0.7677,0,0
5.172,0,48,8,1,1,0,1,6.2619,1.6371,0,0
5.172,0,48,8,1,1,0,1,6.2619,1.6371,0,0
14.2601,0,47,6,1,1,0,1,6.2619,4.4121,0,0
28.0768,0,45,4,1,0,1,1,6.2619,8.1081,0,0
17.7327,0,47,8,1,1,0,1,6.3011,7.1298,0,0
17.7327,0,47,8,1,1,0,1,6.3011,7.1298,0,0
14.7773,0,31,11,1,1,0,1,6.4539,9.6935,0,0
16.255,0,46,8,1,0,0,1,6.4578,6.1129,0,0
0,0,22,11,0,0,0,1,6.6538,3.7597,0,0
